:START_ID(restaurants),:END_ID(categories)
jeL2UXjzEqjAj9hXhIdagg,6
jeL2UXjzEqjAj9hXhIdagg,1
m3tc5lXPk0VQB8gjYANXIQ,16
m3tc5lXPk0VQB8gjYANXIQ,1
m3tc5lXPk0VQB8gjYANXIQ,83
m3tc5lXPk0VQB8gjYANXIQ,32
m3tc5lXPk0VQB8gjYANXIQ,28
m3tc5lXPk0VQB8gjYANXIQ,25
m3tc5lXPk0VQB8gjYANXIQ,9
m3tc5lXPk0VQB8gjYANXIQ,6
m3tc5lXPk0VQB8gjYANXIQ,88
m3tc5lXPk0VQB8gjYANXIQ,15
m3tc5lXPk0VQB8gjYANXIQ,22
0CennNWmhiYdSOEkGr7vkw,1
3lz2SeaByGnNHkqefOOw7g,14
3lz2SeaByGnNHkqefOOw7g,20
3lz2SeaByGnNHkqefOOw7g,1
_GWFsg1dl--bf7SnnCH4zg,0
_GWFsg1dl--bf7SnnCH4zg,1
rC8BSNd6Anq41TVkP92kOw,22
rC8BSNd6Anq41TVkP92kOw,1
rC8BSNd6Anq41TVkP92kOw,25
rC8BSNd6Anq41TVkP92kOw,38
rC8BSNd6Anq41TVkP92kOw,39
rC8BSNd6Anq41TVkP92kOw,30
rC8BSNd6Anq41TVkP92kOw,40
zJo7j03ZP32Ou3YdGh5fQg,1
zJo7j03ZP32Ou3YdGh5fQg,32
WjfKT9KFRIufHXQkXp8Kzg,56
WjfKT9KFRIufHXQkXp8Kzg,1
23hSJ8QvSK0J7pcqXARrOA,1
23hSJ8QvSK0J7pcqXARrOA,26
23hSJ8QvSK0J7pcqXARrOA,29
timmWUfeZ0ES0-mGnY5E2g,1
timmWUfeZ0ES0-mGnY5E2g,42
timmWUfeZ0ES0-mGnY5E2g,25
timmWUfeZ0ES0-mGnY5E2g,16
timmWUfeZ0ES0-mGnY5E2g,34
YPk2HzBuz3Pro6snB5l3KA,1
YPk2HzBuz3Pro6snB5l3KA,130
YPk2HzBuz3Pro6snB5l3KA,128
YPk2HzBuz3Pro6snB5l3KA,33
YPk2HzBuz3Pro6snB5l3KA,16
YPk2HzBuz3Pro6snB5l3KA,15
3KAW3nQD8w-eRy6U3sM0Tg,1
3KAW3nQD8w-eRy6U3sM0Tg,0
BMM41XabMlOBDdv9A-P95w,52
BMM41XabMlOBDdv9A-P95w,1
BMM41XabMlOBDdv9A-P95w,159
BMM41XabMlOBDdv9A-P95w,31
BMM41XabMlOBDdv9A-P95w,0
YTVRcMtQ0-dPkITAHTiZ2w,12
YTVRcMtQ0-dPkITAHTiZ2w,1
jBgAnt-Espd14jxCshc1SQ,16
jBgAnt-Espd14jxCshc1SQ,26
jBgAnt-Espd14jxCshc1SQ,33
jBgAnt-Espd14jxCshc1SQ,1
5RZPAro3mrnVVIQ9FESIyw,83
5RZPAro3mrnVVIQ9FESIyw,1
5RZPAro3mrnVVIQ9FESIyw,16
5RZPAro3mrnVVIQ9FESIyw,22
5RZPAro3mrnVVIQ9FESIyw,30
5RZPAro3mrnVVIQ9FESIyw,42
5RZPAro3mrnVVIQ9FESIyw,25
K0Cw8KXgF23sEji9TnfBkA,128
K0Cw8KXgF23sEji9TnfBkA,1
K0Cw8KXgF23sEji9TnfBkA,6
K0Cw8KXgF23sEji9TnfBkA,82
K0Cw8KXgF23sEji9TnfBkA,81
K0Cw8KXgF23sEji9TnfBkA,9
K0Cw8KXgF23sEji9TnfBkA,79
K0Cw8KXgF23sEji9TnfBkA,89
GUapKeZz8THjpuS3urS16A,22
GUapKeZz8THjpuS3urS16A,30
GUapKeZz8THjpuS3urS16A,107
GUapKeZz8THjpuS3urS16A,1
GUapKeZz8THjpuS3urS16A,25
4iuNK5svIKV_GrbSwAXM6Q,1
4iuNK5svIKV_GrbSwAXM6Q,38
4iuNK5svIKV_GrbSwAXM6Q,72
4iuNK5svIKV_GrbSwAXM6Q,31
4iuNK5svIKV_GrbSwAXM6Q,39
4iuNK5svIKV_GrbSwAXM6Q,40
4iuNK5svIKV_GrbSwAXM6Q,25
4iuNK5svIKV_GrbSwAXM6Q,30
4iuNK5svIKV_GrbSwAXM6Q,22
EXEX90O-ULvk1FB-q0WELg,15
EXEX90O-ULvk1FB-q0WELg,16
EXEX90O-ULvk1FB-q0WELg,1
EXEX90O-ULvk1FB-q0WELg,26
EXEX90O-ULvk1FB-q0WELg,32
LTEpFgVru40dLvg1dsaD8g,83
LTEpFgVru40dLvg1dsaD8g,1
LTEpFgVru40dLvg1dsaD8g,22
LTEpFgVru40dLvg1dsaD8g,30
LTEpFgVru40dLvg1dsaD8g,16
byc92hBKz0DKvjcpl76LRQ,1
byc92hBKz0DKvjcpl76LRQ,56
byc92hBKz0DKvjcpl76LRQ,20
byc92hBKz0DKvjcpl76LRQ,19
ut9lc20Dq7tUH0tZMKic1w,32
ut9lc20Dq7tUH0tZMKic1w,30
ut9lc20Dq7tUH0tZMKic1w,22
ut9lc20Dq7tUH0tZMKic1w,31
ut9lc20Dq7tUH0tZMKic1w,1
wzR95QhtA8xn7cLEfsQWmw,1
wzR95QhtA8xn7cLEfsQWmw,12
wyUcCSAhlgxNJvh1EmmobA,183
wyUcCSAhlgxNJvh1EmmobA,16
wyUcCSAhlgxNJvh1EmmobA,1
wyUcCSAhlgxNJvh1EmmobA,88
wyUcCSAhlgxNJvh1EmmobA,22
wyUcCSAhlgxNJvh1EmmobA,23
wyUcCSAhlgxNJvh1EmmobA,25
z_mI02wyyYD6PJ9wHqY1fw,1
z_mI02wyyYD6PJ9wHqY1fw,34
z_mI02wyyYD6PJ9wHqY1fw,11
z_mI02wyyYD6PJ9wHqY1fw,15
z_mI02wyyYD6PJ9wHqY1fw,25
z_mI02wyyYD6PJ9wHqY1fw,26
z_mI02wyyYD6PJ9wHqY1fw,86
KyRjvo1p7pQlyRsGHKOUHg,1
KyRjvo1p7pQlyRsGHKOUHg,12
pIoIdh3M-RQ9ohTtgzGd9A,1
pIoIdh3M-RQ9ohTtgzGd9A,48
pIoIdh3M-RQ9ohTtgzGd9A,133
pIoIdh3M-RQ9ohTtgzGd9A,87
cDY4-OYo1IOGzxrbS4p3iw,1
cDY4-OYo1IOGzxrbS4p3iw,12
cDY4-OYo1IOGzxrbS4p3iw,147
cDY4-OYo1IOGzxrbS4p3iw,25
14V1okj0kDg2JU6ykdeKLw,56
14V1okj0kDg2JU6ykdeKLw,6
14V1okj0kDg2JU6ykdeKLw,9
14V1okj0kDg2JU6ykdeKLw,1
14V1okj0kDg2JU6ykdeKLw,81
9rqb7gBJPbsFuESZfVMaXQ,175
9rqb7gBJPbsFuESZfVMaXQ,128
9rqb7gBJPbsFuESZfVMaXQ,33
9rqb7gBJPbsFuESZfVMaXQ,1
9rqb7gBJPbsFuESZfVMaXQ,157
wST1GG4p9sCoOuvKKvLVWw,31
wST1GG4p9sCoOuvKKvLVWw,1
wST1GG4p9sCoOuvKKvLVWw,32
WqjT1iiNEzr8P9kis0GunQ,1
WqjT1iiNEzr8P9kis0GunQ,0
uk_3KQEx_v-cV0GO1yvyKA,1
uk_3KQEx_v-cV0GO1yvyKA,12
UQxzV_rY0rdbW9pPR2dsTg,9
UQxzV_rY0rdbW9pPR2dsTg,26
UQxzV_rY0rdbW9pPR2dsTg,1
UQxzV_rY0rdbW9pPR2dsTg,6
UQxzV_rY0rdbW9pPR2dsTg,43
lgxwrbvtz-Vqhc-oryi5qQ,116
lgxwrbvtz-Vqhc-oryi5qQ,1
lgxwrbvtz-Vqhc-oryi5qQ,9
lgxwrbvtz-Vqhc-oryi5qQ,6
lgxwrbvtz-Vqhc-oryi5qQ,89
jns8FlhfwbGfsE10eKLBnA,42
jns8FlhfwbGfsE10eKLBnA,67
jns8FlhfwbGfsE10eKLBnA,16
jns8FlhfwbGfsE10eKLBnA,22
jns8FlhfwbGfsE10eKLBnA,23
jns8FlhfwbGfsE10eKLBnA,1
F82shtmHPubyaRgwJVdf-A,1
F82shtmHPubyaRgwJVdf-A,56
S7A1UW-wCpPP70d9mEbc1w,105
S7A1UW-wCpPP70d9mEbc1w,22
S7A1UW-wCpPP70d9mEbc1w,65
S7A1UW-wCpPP70d9mEbc1w,107
S7A1UW-wCpPP70d9mEbc1w,24
S7A1UW-wCpPP70d9mEbc1w,23
S7A1UW-wCpPP70d9mEbc1w,1
Nb-kpSwmX_LA-1fnvfRT_w,97
Nb-kpSwmX_LA-1fnvfRT_w,58
Nb-kpSwmX_LA-1fnvfRT_w,15
Nb-kpSwmX_LA-1fnvfRT_w,9
Nb-kpSwmX_LA-1fnvfRT_w,6
Nb-kpSwmX_LA-1fnvfRT_w,1
YXceGbVTwnTHsPbRb1gp4g,56
YXceGbVTwnTHsPbRb1gp4g,1
ZE6HI1zBSlGDYAUXzvVixg,1
ZE6HI1zBSlGDYAUXzvVixg,37
kIiFXhJY5mymV8_25A7jrA,12
kIiFXhJY5mymV8_25A7jrA,32
kIiFXhJY5mymV8_25A7jrA,25
kIiFXhJY5mymV8_25A7jrA,1
QnAhrSePleZX_Tof5CR3hg,15
QnAhrSePleZX_Tof5CR3hg,1
QnAhrSePleZX_Tof5CR3hg,31
QnAhrSePleZX_Tof5CR3hg,32
YvkadIJ-G9OPpnCOSW2ISg,1
YvkadIJ-G9OPpnCOSW2ISg,14
nvpT3yvXm7fPDZlkzkf2fQ,1
nvpT3yvXm7fPDZlkzkf2fQ,16
nvpT3yvXm7fPDZlkzkf2fQ,31
nvpT3yvXm7fPDZlkzkf2fQ,95
nvpT3yvXm7fPDZlkzkf2fQ,52
nvpT3yvXm7fPDZlkzkf2fQ,0
SxyKh33vZAUevgqQ5CYGtA,1
SxyKh33vZAUevgqQ5CYGtA,25
bjZQ8Ql0QzlRW6GgdgIytw,15
bjZQ8Ql0QzlRW6GgdgIytw,6
bjZQ8Ql0QzlRW6GgdgIytw,1
bjZQ8Ql0QzlRW6GgdgIytw,32
bjZQ8Ql0QzlRW6GgdgIytw,26
bjZQ8Ql0QzlRW6GgdgIytw,9
W7IXC4Bq5jXOQVV6Cu1OSA,24
W7IXC4Bq5jXOQVV6Cu1OSA,22
W7IXC4Bq5jXOQVV6Cu1OSA,30
W7IXC4Bq5jXOQVV6Cu1OSA,39
W7IXC4Bq5jXOQVV6Cu1OSA,40
W7IXC4Bq5jXOQVV6Cu1OSA,25
W7IXC4Bq5jXOQVV6Cu1OSA,1
W7IXC4Bq5jXOQVV6Cu1OSA,38
yvVJxONMGqOzO1ouw77J3Q,74
yvVJxONMGqOzO1ouw77J3Q,6
yvVJxONMGqOzO1ouw77J3Q,1
yvVJxONMGqOzO1ouw77J3Q,142
Sm3LFPwOdn975HvcfrqDOw,3
Sm3LFPwOdn975HvcfrqDOw,31
Sm3LFPwOdn975HvcfrqDOw,0
Sm3LFPwOdn975HvcfrqDOw,10
Sm3LFPwOdn975HvcfrqDOw,1
86vyH37R2Edv0zKBc1lQyg,1
86vyH37R2Edv0zKBc1lQyg,56
PXVw9DhzDDtq0TGcsdYsIQ,184
PXVw9DhzDDtq0TGcsdYsIQ,22
PXVw9DhzDDtq0TGcsdYsIQ,23
PXVw9DhzDDtq0TGcsdYsIQ,72
PXVw9DhzDDtq0TGcsdYsIQ,1
PXVw9DhzDDtq0TGcsdYsIQ,141
PXVw9DhzDDtq0TGcsdYsIQ,185
K8kw1ylsCTeEAAOY179feQ,1
K8kw1ylsCTeEAAOY179feQ,12
1fwJTdGs4Fsm_mguZX6SFQ,23
1fwJTdGs4Fsm_mguZX6SFQ,22
1fwJTdGs4Fsm_mguZX6SFQ,1
dmj-6zHdO8R76-pdqiV8nw,31
dmj-6zHdO8R76-pdqiV8nw,1
rXieH75VhdR2pQhf1CWxhQ,74
rXieH75VhdR2pQhf1CWxhQ,1
rXieH75VhdR2pQhf1CWxhQ,49
rXieH75VhdR2pQhf1CWxhQ,25
q7J8uBa2o8a1iac_8x741Q,1
q7J8uBa2o8a1iac_8x741Q,32
q7J8uBa2o8a1iac_8x741Q,31
u7bo1o8ry-fvb6PbvtZJzQ,1
u7bo1o8ry-fvb6PbvtZJzQ,167
u7bo1o8ry-fvb6PbvtZJzQ,29
u7bo1o8ry-fvb6PbvtZJzQ,166
u7bo1o8ry-fvb6PbvtZJzQ,19
u7bo1o8ry-fvb6PbvtZJzQ,22
BKlw_Ao7FK01I5j9w_EXwA,1
BKlw_Ao7FK01I5j9w_EXwA,0
EMVKCwf8Ck0XsADY_kCWkw,74
EMVKCwf8Ck0XsADY_kCWkw,2
EMVKCwf8Ck0XsADY_kCWkw,81
EMVKCwf8Ck0XsADY_kCWkw,6
EMVKCwf8Ck0XsADY_kCWkw,29
EMVKCwf8Ck0XsADY_kCWkw,1
EMVKCwf8Ck0XsADY_kCWkw,97
EMVKCwf8Ck0XsADY_kCWkw,9
-L4ZVlzmrVKCs6F7ucgikA,14
-L4ZVlzmrVKCs6F7ucgikA,20
-L4ZVlzmrVKCs6F7ucgikA,1
ym3e_a1L4gyKZWU1-LuRYQ,25
ym3e_a1L4gyKZWU1-LuRYQ,22
ym3e_a1L4gyKZWU1-LuRYQ,1
ym3e_a1L4gyKZWU1-LuRYQ,16
ym3e_a1L4gyKZWU1-LuRYQ,30
ym3e_a1L4gyKZWU1-LuRYQ,15
a2NKecVY4wof4NGSc4hFXg,130
a2NKecVY4wof4NGSc4hFXg,26
a2NKecVY4wof4NGSc4hFXg,128
a2NKecVY4wof4NGSc4hFXg,1
iQa7kNO5jMkGeJCJzbCPGg,186
iQa7kNO5jMkGeJCJzbCPGg,30
iQa7kNO5jMkGeJCJzbCPGg,1
iQa7kNO5jMkGeJCJzbCPGg,22
iQa7kNO5jMkGeJCJzbCPGg,151
iQa7kNO5jMkGeJCJzbCPGg,15
iQa7kNO5jMkGeJCJzbCPGg,6
i92ouDpINZXfL5gov7I5Kw,12
i92ouDpINZXfL5gov7I5Kw,1
i92ouDpINZXfL5gov7I5Kw,54
i92ouDpINZXfL5gov7I5Kw,25
i92ouDpINZXfL5gov7I5Kw,22
i92ouDpINZXfL5gov7I5Kw,126
7U7IgKCBvUqHDoZvmunuAA,30
7U7IgKCBvUqHDoZvmunuAA,31
7U7IgKCBvUqHDoZvmunuAA,32
7U7IgKCBvUqHDoZvmunuAA,22
7U7IgKCBvUqHDoZvmunuAA,1
OO5oDYrIYlJaoFAFetrW-g,24
OO5oDYrIYlJaoFAFetrW-g,22
OO5oDYrIYlJaoFAFetrW-g,38
OO5oDYrIYlJaoFAFetrW-g,1
OO5oDYrIYlJaoFAFetrW-g,40
OO5oDYrIYlJaoFAFetrW-g,25
OO5oDYrIYlJaoFAFetrW-g,30
OO5oDYrIYlJaoFAFetrW-g,39
V71KzO8mXPK7E8no2FN8sw,30
V71KzO8mXPK7E8no2FN8sw,31
V71KzO8mXPK7E8no2FN8sw,32
V71KzO8mXPK7E8no2FN8sw,22
V71KzO8mXPK7E8no2FN8sw,1
2WOZLyI8pRNF5HSl8RAeaQ,1
2WOZLyI8pRNF5HSl8RAeaQ,35
2WOZLyI8pRNF5HSl8RAeaQ,4
2WOZLyI8pRNF5HSl8RAeaQ,12
lR5MEog_4Xr4Wkw5bEWSNg,12
lR5MEog_4Xr4Wkw5bEWSNg,1
eunaT5pF5ffyNUm0O8Zcrg,1
eunaT5pF5ffyNUm0O8Zcrg,12
eunaT5pF5ffyNUm0O8Zcrg,26
oC43ya3FFAG256bEXyXm2g,1
oC43ya3FFAG256bEXyXm2g,26
oC43ya3FFAG256bEXyXm2g,11
oC43ya3FFAG256bEXyXm2g,34
oC43ya3FFAG256bEXyXm2g,25
oC43ya3FFAG256bEXyXm2g,15
oC43ya3FFAG256bEXyXm2g,86
RnF36ZCuwHxpoFXf2aXX1g,1
RnF36ZCuwHxpoFXf2aXX1g,29
RnF36ZCuwHxpoFXf2aXX1g,6
RnF36ZCuwHxpoFXf2aXX1g,70
RnF36ZCuwHxpoFXf2aXX1g,9
RnF36ZCuwHxpoFXf2aXX1g,89
OQQEhFY3Nvb5_jkmcQQDyw,1
OQQEhFY3Nvb5_jkmcQQDyw,24
OQQEhFY3Nvb5_jkmcQQDyw,25
OQQEhFY3Nvb5_jkmcQQDyw,22
OQQEhFY3Nvb5_jkmcQQDyw,4
Z3QKriJ_9J8gIy8C4QzaIw,22
Z3QKriJ_9J8gIy8C4QzaIw,15
Z3QKriJ_9J8gIy8C4QzaIw,1
Z3QKriJ_9J8gIy8C4QzaIw,23
Z3QKriJ_9J8gIy8C4QzaIw,32
Z3QKriJ_9J8gIy8C4QzaIw,26
Z3QKriJ_9J8gIy8C4QzaIw,16
e7eiRgVzH0v3GXDGURgf9A,1
e7eiRgVzH0v3GXDGURgf9A,16
e7eiRgVzH0v3GXDGURgf9A,116
e7eiRgVzH0v3GXDGURgf9A,25
uSRW0_iRB_Ri_qO_fz9VjA,6
uSRW0_iRB_Ri_qO_fz9VjA,1
uSRW0_iRB_Ri_qO_fz9VjA,43
uSRW0_iRB_Ri_qO_fz9VjA,9
uSRW0_iRB_Ri_qO_fz9VjA,26
uSRW0_iRB_Ri_qO_fz9VjA,15
WhQbHbOGtYas5LdNr2OQNQ,167
WhQbHbOGtYas5LdNr2OQNQ,1
WhQbHbOGtYas5LdNr2OQNQ,166
WhQbHbOGtYas5LdNr2OQNQ,22
giGFpZkRy89cUzgTuyfNGA,20
giGFpZkRy89cUzgTuyfNGA,14
giGFpZkRy89cUzgTuyfNGA,1
giGFpZkRy89cUzgTuyfNGA,56
giGFpZkRy89cUzgTuyfNGA,19
9kRo0ULH--EDQwI69Shw-w,54
9kRo0ULH--EDQwI69Shw-w,73
9kRo0ULH--EDQwI69Shw-w,29
9kRo0ULH--EDQwI69Shw-w,1
9kRo0ULH--EDQwI69Shw-w,22
FN1sLS5hfMydZX94SYD1QA,45
FN1sLS5hfMydZX94SYD1QA,26
FN1sLS5hfMydZX94SYD1QA,10
FN1sLS5hfMydZX94SYD1QA,25
FN1sLS5hfMydZX94SYD1QA,28
FN1sLS5hfMydZX94SYD1QA,12
FN1sLS5hfMydZX94SYD1QA,1
FN1sLS5hfMydZX94SYD1QA,3
FN1sLS5hfMydZX94SYD1QA,15
XuH43OxI-NmA5-KbM5auvQ,26
XuH43OxI-NmA5-KbM5auvQ,84
XuH43OxI-NmA5-KbM5auvQ,1
XuH43OxI-NmA5-KbM5auvQ,22
XuH43OxI-NmA5-KbM5auvQ,54
XuH43OxI-NmA5-KbM5auvQ,29
riwJWxj4850tGBhRahDt7g,1
riwJWxj4850tGBhRahDt7g,19
riwJWxj4850tGBhRahDt7g,22
riwJWxj4850tGBhRahDt7g,20
5c_jYz4IolgGdrJLabSTew,25
5c_jYz4IolgGdrJLabSTew,107
5c_jYz4IolgGdrJLabSTew,22
5c_jYz4IolgGdrJLabSTew,24
5c_jYz4IolgGdrJLabSTew,1
8hWGADp-m3NzX1-oSXPwPQ,31
8hWGADp-m3NzX1-oSXPwPQ,1
8hWGADp-m3NzX1-oSXPwPQ,94
8hWGADp-m3NzX1-oSXPwPQ,32
Kk9WgsCJEclBbhWXxeL1TQ,120
Kk9WgsCJEclBbhWXxeL1TQ,104
Kk9WgsCJEclBbhWXxeL1TQ,22
Kk9WgsCJEclBbhWXxeL1TQ,1
NsTtjA9ZuJVr6pHApkOXsw,1
NsTtjA9ZuJVr6pHApkOXsw,12
TB9Oi-HliFy7yycFFzvm9w,0
TB9Oi-HliFy7yycFFzvm9w,1
8aZFTAunMPJhv0Zz4jHWGw,22
8aZFTAunMPJhv0Zz4jHWGw,1
8aZFTAunMPJhv0Zz4jHWGw,72
8aZFTAunMPJhv0Zz4jHWGw,23
OSjSbJEyIkey6tcTgL9y3Q,1
OSjSbJEyIkey6tcTgL9y3Q,14
OSjSbJEyIkey6tcTgL9y3Q,56
T7pfUqFPaxJWLquFePSLcw,43
T7pfUqFPaxJWLquFePSLcw,9
T7pfUqFPaxJWLquFePSLcw,163
T7pfUqFPaxJWLquFePSLcw,34
T7pfUqFPaxJWLquFePSLcw,26
T7pfUqFPaxJWLquFePSLcw,6
T7pfUqFPaxJWLquFePSLcw,144
T7pfUqFPaxJWLquFePSLcw,1
Uz4ezmjEr2SawQL3zRcoZQ,22
Uz4ezmjEr2SawQL3zRcoZQ,99
Uz4ezmjEr2SawQL3zRcoZQ,100
Uz4ezmjEr2SawQL3zRcoZQ,25
Uz4ezmjEr2SawQL3zRcoZQ,4
Uz4ezmjEr2SawQL3zRcoZQ,1
Uz4ezmjEr2SawQL3zRcoZQ,12
K32hC2muzKilZkUs9RJhcw,1
K32hC2muzKilZkUs9RJhcw,0
pe4nl6zFDnoYx9ZaMOl-3w,25
pe4nl6zFDnoYx9ZaMOl-3w,1
pe4nl6zFDnoYx9ZaMOl-3w,24
FrkGJp1WIxpFFT07Qbos5w,55
FrkGJp1WIxpFFT07Qbos5w,74
FrkGJp1WIxpFFT07Qbos5w,86
FrkGJp1WIxpFFT07Qbos5w,30
FrkGJp1WIxpFFT07Qbos5w,25
FrkGJp1WIxpFFT07Qbos5w,22
FrkGJp1WIxpFFT07Qbos5w,1
FrkGJp1WIxpFFT07Qbos5w,54
q2SSz2-nRYWeFG2EoUMuZQ,1
q2SSz2-nRYWeFG2EoUMuZQ,95
q2SSz2-nRYWeFG2EoUMuZQ,0
q2SSz2-nRYWeFG2EoUMuZQ,70
ojmk4fKI4_8ZqRggwlxUpw,1
ojmk4fKI4_8ZqRggwlxUpw,25
ojmk4fKI4_8ZqRggwlxUpw,24
ELX24jqeRWZbR-Dq6wrnLQ,1
ELX24jqeRWZbR-Dq6wrnLQ,9
ELX24jqeRWZbR-Dq6wrnLQ,6
ELX24jqeRWZbR-Dq6wrnLQ,29
6tQrTyDTs5hWh5e4LlPLCg,1
6tQrTyDTs5hWh5e4LlPLCg,31
6tQrTyDTs5hWh5e4LlPLCg,30
6tQrTyDTs5hWh5e4LlPLCg,32
6tQrTyDTs5hWh5e4LlPLCg,22
tILA8ctsD_OZIcM2IfSyQA,12
tILA8ctsD_OZIcM2IfSyQA,25
tILA8ctsD_OZIcM2IfSyQA,4
tILA8ctsD_OZIcM2IfSyQA,1
vRdQizZLDFVh7TA9koOq2Q,29
vRdQizZLDFVh7TA9koOq2Q,1
vRdQizZLDFVh7TA9koOq2Q,28
ELgR35KIlpuTMeWi6tFP7g,6
ELgR35KIlpuTMeWi6tFP7g,19
ELgR35KIlpuTMeWi6tFP7g,20
ELgR35KIlpuTMeWi6tFP7g,1
ELgR35KIlpuTMeWi6tFP7g,9
ifEkf8JxP3RCBeszcIGLww,1
ifEkf8JxP3RCBeszcIGLww,4
VbzoVWEPSfzaIGBq4KlVwQ,17
VbzoVWEPSfzaIGBq4KlVwQ,1
VbzoVWEPSfzaIGBq4KlVwQ,56
VbzoVWEPSfzaIGBq4KlVwQ,14
z9i9Tym7T64lMDg70Ii9hw,43
z9i9Tym7T64lMDg70Ii9hw,9
z9i9Tym7T64lMDg70Ii9hw,1
z9i9Tym7T64lMDg70Ii9hw,6
z9i9Tym7T64lMDg70Ii9hw,187
QNoDyRjQTmt2Pt1K4xHW3Q,24
QNoDyRjQTmt2Pt1K4xHW3Q,1
96z5LhtPc2RQgNabJvrCJg,26
96z5LhtPc2RQgNabJvrCJg,1
96z5LhtPc2RQgNabJvrCJg,74
kBt6_fX1pZzizIMXDtD7og,16
kBt6_fX1pZzizIMXDtD7og,1
zLDQl0CEv3WNSHAB1g8xXg,19
zLDQl0CEv3WNSHAB1g8xXg,1
gd15-d7r2joRjkcXywMWUw,74
gd15-d7r2joRjkcXywMWUw,1
gd15-d7r2joRjkcXywMWUw,26
gd15-d7r2joRjkcXywMWUw,28
JvFDMS5yryf3lDwUPAb6OQ,1
JvFDMS5yryf3lDwUPAb6OQ,26
JvFDMS5yryf3lDwUPAb6OQ,9
JvFDMS5yryf3lDwUPAb6OQ,6
Tr-8_aJ7VgywoRk3sMC4Ww,1
Tr-8_aJ7VgywoRk3sMC4Ww,24
Tr-8_aJ7VgywoRk3sMC4Ww,25
nXZS5W8-4VztBpjYIinpNw,1
nXZS5W8-4VztBpjYIinpNw,188
nXZS5W8-4VztBpjYIinpNw,31
nXZS5W8-4VztBpjYIinpNw,56
nXZS5W8-4VztBpjYIinpNw,143
P_1mSczqlosmm4ahM8v6LQ,15
P_1mSczqlosmm4ahM8v6LQ,97
P_1mSczqlosmm4ahM8v6LQ,26
P_1mSczqlosmm4ahM8v6LQ,1
SRg4QRR7xQrZ6cp9u8VX9g,14
SRg4QRR7xQrZ6cp9u8VX9g,20
SRg4QRR7xQrZ6cp9u8VX9g,1
SRg4QRR7xQrZ6cp9u8VX9g,19
SRg4QRR7xQrZ6cp9u8VX9g,56
r6MBlUIS8_U1JINh8HJZTw,1
r6MBlUIS8_U1JINh8HJZTw,12
yCgoR5GRjPXZXpdwHMUqTw,1
yCgoR5GRjPXZXpdwHMUqTw,31
yCgoR5GRjPXZXpdwHMUqTw,32
Ni1KrIwBlv489_4GTzXGEQ,1
Ni1KrIwBlv489_4GTzXGEQ,14
Ni1KrIwBlv489_4GTzXGEQ,20
nTIbCcAYMRrzUm29h0dk8Q,12
nTIbCcAYMRrzUm29h0dk8Q,1
nTIbCcAYMRrzUm29h0dk8Q,126
nTIbCcAYMRrzUm29h0dk8Q,25
nTIbCcAYMRrzUm29h0dk8Q,22
nTIbCcAYMRrzUm29h0dk8Q,54
nTIbCcAYMRrzUm29h0dk8Q,31
-M9uwwh6jHbzjHOm2N5fHg,26
-M9uwwh6jHbzjHOm2N5fHg,96
-M9uwwh6jHbzjHOm2N5fHg,3
-M9uwwh6jHbzjHOm2N5fHg,16
-M9uwwh6jHbzjHOm2N5fHg,1
bDFk_io_k-6To1ul3h3tuA,22
bDFk_io_k-6To1ul3h3tuA,67
bDFk_io_k-6To1ul3h3tuA,1
bDFk_io_k-6To1ul3h3tuA,108
bDFk_io_k-6To1ul3h3tuA,30
CZh7ag6mlr-4AMNkiEzHRg,18
CZh7ag6mlr-4AMNkiEzHRg,1
CZh7ag6mlr-4AMNkiEzHRg,36
CZh7ag6mlr-4AMNkiEzHRg,35
CZh7ag6mlr-4AMNkiEzHRg,32
CZh7ag6mlr-4AMNkiEzHRg,12
XIBoAKSB52c3BYXnbLpgaA,36
XIBoAKSB52c3BYXnbLpgaA,15
XIBoAKSB52c3BYXnbLpgaA,12
XIBoAKSB52c3BYXnbLpgaA,1
XIBoAKSB52c3BYXnbLpgaA,31
XIBoAKSB52c3BYXnbLpgaA,26
KMxOsLntxetLSVUIf-uG4w,1
KMxOsLntxetLSVUIf-uG4w,94
UK-v9kE16bUrifXmzfFxUw,1
UK-v9kE16bUrifXmzfFxUw,31
UK-v9kE16bUrifXmzfFxUw,35
oCo71AEK7x-CGpzVg56wRA,29
oCo71AEK7x-CGpzVg56wRA,32
oCo71AEK7x-CGpzVg56wRA,1
oCo71AEK7x-CGpzVg56wRA,35
oCo71AEK7x-CGpzVg56wRA,31
aQNDJ0WyuJZK-ZwkZqJq4g,32
aQNDJ0WyuJZK-ZwkZqJq4g,54
aQNDJ0WyuJZK-ZwkZqJq4g,128
aQNDJ0WyuJZK-ZwkZqJq4g,22
aQNDJ0WyuJZK-ZwkZqJq4g,1
aQNDJ0WyuJZK-ZwkZqJq4g,16
aQNDJ0WyuJZK-ZwkZqJq4g,39
z00F0RSAGimvSU9IrTevOw,32
z00F0RSAGimvSU9IrTevOw,30
z00F0RSAGimvSU9IrTevOw,31
z00F0RSAGimvSU9IrTevOw,1
z00F0RSAGimvSU9IrTevOw,22
W0hyjefq4YWl-uV-Hye5Mw,26
W0hyjefq4YWl-uV-Hye5Mw,1
W0hyjefq4YWl-uV-Hye5Mw,74
MxfQ_HrOBrSPSVk24CAb9A,22
MxfQ_HrOBrSPSVk24CAb9A,54
